text_id,post_text,text_clean,sentiment_label,sentiment_label_id,topic_category,topic_category_id
TXT_08552,Who wants to pregame the Donald trump rally on Wednesday,Who wants to pregame the Donald trump rally on Wednesday,Neutral,1,Community_Discussion,1
TXT_08553,Going to my first game at Fenway on Tuesday... Why not a Red Sox hat with Bs colors?,Going to my first game at Fenway on Tuesday... Why not a Red Sox hat with Bs colors?,Neutral,1,Community_Discussion,1
TXT_08554,"The last known person on planet earth to own a Nokia button phone, my mother, got an iPhone on Friday. A 73 yo played with Spotify today.","The last known person on planet earth to own a Nokia button phone, my mother, got an iPhone on Friday. A 73 yo played with Spotify today.",Positive,2,Feature_Feedback,2
TXT_08555,"""RT @user Leaving now for the long drive to Detroit, had about 3 hours of sleep after Chicago last night, but wide awake! See some o ...""","""RT @user Leaving now for the long drive to Detroit, had about 3 hours of sleep after Chicago last night, but wide awake! See some o ...""",Neutral,1,Community_Discussion,1
TXT_08556,"""Coach Brian Kelly yelling """""""" hold the fucking ball"""""""" after 4th quarter touchdown by folston #ND""","""Coach Brian Kelly yelling """""""" hold the fucking ball"""""""" after 4th quarter touchdown by folston #ND""",Neutral,1,Technical_Issues,3
TXT_08557,"""Anderson is up 2 sets, but Murray is up a break in the 3rd set. It feels even-steven right now.""","""Anderson is up 2 sets, but Murray is up a break in the 3rd set. It feels even-steven right now.""",Neutral,1,Community_Discussion,1
TXT_08559,The 1st Amendment is being ignored while the new federal right to marriage equality made up by SCOTUS (marriage...,The 1st Amendment is being ignored while the new federal right to marriage equality made up by SCOTUS (marriage...,Negative,0,Community_Discussion,1
TXT_08560,@user on November 16 be ready to head to the movies. Breaking Dawn: Part 2. (;,@user on November 16 be ready to head to the movies. Breaking Dawn: Part 2. (;,Positive,2,Community_Discussion,1
TXT_08562,Weekend Playlist - Vol1 - Every Friday im going to post a weekend playlist of my favorite tunes for the...,Weekend Playlist - Vol1 - Every Friday im going to post a weekend playlist of my favorite tunes for the...,Neutral,1,Community_Discussion,1
TXT_08563,@user @user More good news may O and Carter can have a beer summit in the Gaza strip,@user @user More good news may O and Carter can have a beer summit in the Gaza strip,Positive,2,Community_Discussion,1
TXT_08564,@user well by the sounds of it we may be adding Gagner too. Where are these guys all going to fit in?,@user well by the sounds of it we may be adding Gagner too. Where are these guys all going to fit in?,Neutral,1,Community_Discussion,1
TXT_08565,"""Miss USA on Sunday, wearing a hot pink strapless dress as she deftly fielded the interview BEST THINGS IN LIFECOME FREE TO US CUZ WERE OOOH""","""Miss USA on Sunday, wearing a hot pink strapless dress as she deftly fielded the interview BEST THINGS IN LIFECOME FREE TO US CUZ WERE OOOH""",Positive,2,Community_Discussion,1
TXT_08568,@user @user is doing up St Pattys in style tonight!  Pears' Pub !  Special BYOB pub!!  Have fun!!,@user @user is doing up St Pattys in style tonight! Pears' Pub ! Special BYOB pub!! Have fun!!,Positive,2,Community_Discussion,1
TXT_08569,Seth Rollins looking like the 4th member of The New Day. I wonder what @user @user @user #NewDayRocks #SummerSlam,Seth Rollins looking like the 4th member of The New Day. I wonder what @user @user @user #NewDayRocks #SummerSlam,Neutral,1,Community_Discussion,1
TXT_08571,@user Messi has the 6th best dribble succes rate (81%) in Europe's top 5 leagues this term of players to attempt 10+ dribbles,@user Messi has the 6th best dribble succes rate (81%) in Europe's top 5 leagues this term of players to attempt 10+ dribbles,Positive,2,Community_Discussion,1
TXT_08572,Simon Crean still can\u2019t support the way Kevin Rudd was spilled from the role of PM - Herald Sun,Simon Crean still can’t support the way Kevin Rudd was spilled from the role of PM - Herald Sun,Negative,0,Community_Discussion,1
TXT_08573,Everything under the sun is a weapon against Muslims!,Everything under the sun is a weapon against Muslims!,Negative,0,Community_Discussion,1
TXT_08574,Ight yall i'll have my PS4 on the 15th,Ight yall i'll have my PS4 on the 15th,Positive,2,Community_Discussion,1
TXT_08576,I thought this may have been entertaining after nicki's moment but it's actually very painful,I thought this may have been entertaining after nicki's moment but it's actually very painful,Negative,0,Community_Discussion,1
TXT_08577,@user I have loved you since you played for the Red Stars! Can I get a retweet or response for my 19th #birthday? Itd make my life :),@user I have loved you since you played for the Red Stars! Can I get a retweet or response for my 19th #birthday? Itd make my life :),Positive,2,Community_Discussion,1
TXT_08579,is nobody going to see Ed Sheeran this Thursday or..,is nobody going to see Ed Sheeran this Thursday or..,Neutral,1,Community_Discussion,1
TXT_08581,Going to the Georgetown game on Friday! #imwearingblue #istillloveeastview,Going to the Georgetown game on Friday! #imwearingblue #istillloveeastview,Positive,2,Community_Discussion,1
TXT_08582,"""Just saw Scott Walker call Hillary the """"Deciever in Chief"""".  Yes. Today is Throw Up Thursday.""","""Just saw Scott Walker call Hillary the """"Deciever in Chief"""". Yes. Today is Throw Up Thursday.""",Negative,0,Community_Discussion,1
TXT_08583,Holy shit. Rebecca black donated all her earnings from Friday to help the Japan Earthquake. This changes everything.,Holy shit. Rebecca black donated all her earnings from Friday to help the Japan Earthquake. This changes everything.,Positive,2,Community_Discussion,1
TXT_08588,@user omg I can't believe they would make another one after how terrible the 2nd one was.. Is it on Netflix?,@user omg I can't believe they would make another one after how terrible the 2nd one was.. Is it on Netflix?,Negative,0,Community_Discussion,1
TXT_08589,"""We're not so far from Lady Gaga, c'mon! We can do it!   #MTVSTARS One Direction""","""We're not so far from Lady Gaga, c'mon! We can do it! #MTVSTARS One Direction""",Positive,2,Community_Discussion,1
TXT_08590,@user @user @user GOP war on Women keeping Carly Fiorina from 1st string debate; she clearly deserves to be their,@user @user @user GOP war on Women keeping Carly Fiorina from 1st string debate; she clearly deserves to be their,Neutral,1,Community_Discussion,1
TXT_08591,Caitlyn Jenner &amp; Kris Jenner pose together in 1st joint selfie. See the picture --&gt;,Caitlyn Jenner & Kris Jenner pose together in 1st joint selfie. See the picture -->,Neutral,1,Community_Discussion,1
TXT_08594,Some one go to Kenny Chesney and Jason Aldean with me Saturday,Some one go to Kenny Chesney and Jason Aldean with me Saturday,Neutral,1,Community_Discussion,1
TXT_08596,So the Penguin/Random House merger is to go ahead? Better than it falling into Murdoch\u2019s clutches. (A mistake for TUC to sell Sun 41 yr ago),So the Penguin/Random House merger is to go ahead? Better than it falling into Murdoch’s clutches. (A mistake for TUC to sell Sun 41 yr ago),Neutral,1,Feature_Feedback,2
TXT_08599,Martin must be dreading it. It\u2019s make or break for him tomorrow. It\u2019s the nature of the beast,Martin must be dreading it. It’s make or break for him tomorrow. It’s the nature of the beast,Negative,0,Community_Discussion,1
TXT_08600,"@user surprise, surprise! Barca has the upperhand, but it seems Malaga has their 12th man, the ref is so bias. #CampNou #FCBMalaga","@user surprise, surprise! Barca has the upperhand, but it seems Malaga has their 12th man, the ref is so bias. #CampNou #FCBMalaga",Positive,2,Community_Discussion,1
TXT_08601,Casually eating dinner I hear 1D on tv playing so i run 2 c& then after de song it says UAN is gonna playing on the 26th!OMFG SO WATCHING IT,Casually eating dinner I hear 1D on tv playing so i run 2 c& then after de song it says UAN is gonna playing on the 26th!OMFG SO WATCHING IT,Positive,2,Community_Discussion,1
TXT_08603,DHS College Connection Night - Monday\u002c 10/22 - 6:00\u002c All Purpose Room! Learn about FAFSA\u002c Grants\u002c Work Study and Loan Programs.,"DHS College Connection Night - Monday, 10/22 - 6:00, All Purpose Room! Learn about FAFSA, Grants, Work Study and Loan Programs.",Neutral,1,Community_Discussion,1
TXT_08604,"""Maybe going out on Thurs, Fri, Sat nights is a bit harder than I thought when I also work tues, wed, thur, fri, sat, sun, mon, tues....""","""Maybe going out on Thurs, Fri, Sat nights is a bit harder than I thought when I also work tues, wed, thur, fri, sat, sun, mon, tues....""",Negative,0,Community_Discussion,1
TXT_08606,How should #Mets work David Wright back into things? Is batting him 4th tonight too much too soon? @user 5pm @user,How should #Mets work David Wright back into things? Is batting him 4th tonight too much too soon? @user 5pm @user,Neutral,1,Community_Discussion,1
TXT_08607,"""On a break from the law world ... At Roskilde Festival, soaking up pre-fest sun and writing a piece on Danish ethos !","""On a break from the law world ... At Roskilde Festival, soaking up pre-fest sun and writing a piece on Danish ethos !",Positive,2,Community_Discussion,1
TXT_08608,"@user be honest, if Ventura had thrown 1st pitch like Thor you all would be blasting him instead drooling on yourself? #Royals""","@user be honest, if Ventura had thrown 1st pitch like Thor you all would be blasting him instead drooling on yourself? #Royals""",Negative,0,Community_Discussion,1
TXT_08610,she gave me her Netflix password . . . I've crossed over to 3rd base.,she gave me her Netflix password . . . I've crossed over to 3rd base.,Positive,2,Account_Security,0
TXT_08611,"""An apologist through and through! Tackle the hate that is Islam, then you may start to address the root cause!","""An apologist through and through! Tackle the hate that is Islam, then you may start to address the root cause!",Negative,0,Community_Discussion,1
TXT_08614,Centre suffering from \u2019policy paralysis\u2019\u002c alleges Jayalalithaa: Jayalalithaa on Tuesday charged the UPA go... #News,"Centre suffering from ’policy paralysis’, alleges Jayalalithaa: Jayalalithaa on Tuesday charged the UPA go... #News",Negative,0,Community_Discussion,1
TXT_08616,Tune into Reelz tomorrow at 7pm CT to support Alpha Mu's Rebecca Dunn in the Miss USA pageant. Go Becca! We love you!,Tune into Reelz tomorrow at 7pm CT to support Alpha Mu's Rebecca Dunn in the Miss USA pageant. Go Becca! We love you!,Positive,2,Community_Discussion,1
TXT_08617,Saudi Arabia is just Isis with full statehood. And yet they're our allies.,Saudi Arabia is just Isis with full statehood. And yet they're our allies.,Negative,0,Community_Discussion,1
TXT_08618,all memes aside. I can't wait to see john cena in the title for title match this Sunday (today) at summer slam,all memes aside. I can't wait to see john cena in the title for title match this Sunday (today) at summer slam,Positive,2,Community_Discussion,1
TXT_08622,anybody want to pick me up at LAX on november 20 ? haha,anybody want to pick me up at LAX on november 20 ? haha,Neutral,1,Community_Discussion,1
TXT_08623,@user What have you got for tomorrow? I have over 2.5 in Espanyol - Bilbao\u002c Sociedad to win and Osauna - 0.25.,"@user What have you got for tomorrow? I have over 2.5 in Espanyol - Bilbao, Sociedad to win and Osauna - 0.25.",Positive,2,Community_Discussion,1
TXT_08626,"""Will Fuller said it got """"""""annoying"""""""" after Brian Kelly played the Florida State fight song during practice on Wednesday.""","""Will Fuller said it got """"""""annoying"""""""" after Brian Kelly played the Florida State fight song during practice on Wednesday.""",Negative,0,Community_Discussion,1
TXT_08627,Sorry to the Directioners\u002c Beliebers\u002c Lovatics\u002c and Team Grimmie people who don\u2019t like BTR but tomorrow is going to be all to Kendall.,"Sorry to the Directioners, Beliebers, Lovatics, and Team Grimmie people who don’t like BTR but tomorrow is going to be all to Kendall.",Negative,0,Community_Discussion,1
TXT_08628,Kendrick Lamar became the 2nd most nominated artist at #GRAMMYs in a single night(11). The 1st one is Michael J.(12),Kendrick Lamar became the 2nd most nominated artist at #GRAMMYs in a single night(11). The 1st one is Michael J.(12),Positive,2,Community_Discussion,1
TXT_08629,@user is it true LMFAO are there tomorrow ??,@user is it true LMFAO are there tomorrow ??,Neutral,1,Community_Discussion,1
TXT_08630,Today or Tomorrow night work have to been done by midnight. No shame or sharing with twilight your future will be bright.,Today or Tomorrow night work have to been done by midnight. No shame or sharing with twilight your future will be bright.,Neutral,1,Community_Discussion,1
TXT_08631,@user Chesters tomorrow for the match with me and shoddy you cool motherfucker?,@user Chesters tomorrow for the match with me and shoddy you cool motherfucker?,Negative,0,Community_Discussion,1
TXT_08633,"""See what Max Hastings was trying2say with 'Boris Bikes' comment, just wish he'd said 'Cycle Super Highways' instead!","""See what Max Hastings was trying2say with 'Boris Bikes' comment, just wish he'd said 'Cycle Super Highways' instead!",Positive,2,Community_Discussion,1
TXT_08635,wow there\u2019s two @user just put the previews on iTunes already they\u2019ll all be leaked by Monday,wow there’s two @user just put the previews on iTunes already they’ll all be leaked by Monday,Negative,0,Community_Discussion,1
TXT_08636,"""Jesus. Edgar is talking like he's trying to impress his dad (in this case, Dana White) after his 6th straight A+ exam. Give him the shot.""","""Jesus. Edgar is talking like he's trying to impress his dad (in this case, Dana White) after his 6th straight A+ exam. Give him the shot.""",Positive,2,Community_Discussion,1
TXT_08637,Foo Fighters in St. Paul with Bennett on his 17th birthday. A spur-of-the-moment decision that ended up working out!,Foo Fighters in St. Paul with Bennett on his 17th birthday. A spur-of-the-moment decision that ended up working out!,Positive,2,Community_Discussion,1
TXT_08639,Note to self for tomorrow: Come to Tim McGraw much earlier than you did for Eric Church... The track entrance is moving SLOW.,Note to self for tomorrow: Come to Tim McGraw much earlier than you did for Eric Church... The track entrance is moving SLOW.,Positive,2,Technical_Issues,3
TXT_08642,Celebrate the first day of classes with us tomorrow: SAA will have Dunkin' coffee and donuts in Centennial Commons tomorrow morning at 7:30!,Celebrate the first day of classes with us tomorrow: SAA will have Dunkin' coffee and donuts in Centennial Commons tomorrow morning at 7:30!,Positive,2,Community_Discussion,1
TXT_08643,Niall's little interviews were the highlight of this video  Not gonna lie,Niall's little interviews were the highlight of this video Not gonna lie,Neutral,1,Community_Discussion,1
TXT_08644,If Danny doesn't play flag football Tomorrow he's gay,If Danny doesn't play flag football Tomorrow he's gay,Negative,0,Community_Discussion,1
TXT_08647,Reports in Nigeria say as many as 60 people may have been killed after a raid on a village in the north-east by Boko Haram militants.,Reports in Nigeria say as many as 60 people may have been killed after a raid on a village in the north-east by Boko Haram militants.,Negative,0,Community_Discussion,1
TXT_08648,Lets see if Melo can lead the Knicks tomorrow,Lets see if Melo can lead the Knicks tomorrow,Neutral,1,Community_Discussion,1
TXT_08649,Im gonna fail tomorrow so fuck it i dont care anymore.. Im gonna try to cheer myself up a little and watch The big bang Theory.,Im gonna fail tomorrow so fuck it i dont care anymore.. Im gonna try to cheer myself up a little and watch The big bang Theory.,Negative,0,Account_Security,0
TXT_08650,Brilliant that the Edinburgh Derby is at night on the 3rd! Can't beat the atmosphere of these games under the floodlights #Hibs,Brilliant that the Edinburgh Derby is at night on the 3rd! Can't beat the atmosphere of these games under the floodlights #Hibs,Positive,2,Community_Discussion,1
TXT_08651,Selfishly need a good Hutch outing. Anything less may mess with rotation &amp; the perfectly planned-out David Price start in LA next Friday.,Selfishly need a good Hutch outing. Anything less may mess with rotation & the perfectly planned-out David Price start in LA next Friday.,Neutral,1,Community_Discussion,1
TXT_08652,I think we may have just found out the reason he plays Carrick at centre half when we have no one else #lackofexperienceshows,I think we may have just found out the reason he plays Carrick at centre half when we have no one else #lackofexperienceshows,Negative,0,Community_Discussion,1
TXT_08654,@user Ah woops that\u2019s my bad they play the Knicks tomorrow,@user Ah woops that’s my bad they play the Knicks tomorrow,Negative,0,Community_Discussion,1
TXT_08658,Awesome talk from awesome @user in the Star apprentice class tonite on social media! Just in time for Super Tuesday!,Awesome talk from awesome @user in the Star apprentice class tonite on social media! Just in time for Super Tuesday!,Positive,2,Technical_Issues,3
TXT_08659,"""Will Smith, Amy Schumer and Carey Mulligan were among those honoured Sunday at the Hollywood Film Awards, with...","""Will Smith, Amy Schumer and Carey Mulligan were among those honoured Sunday at the Hollywood Film Awards, with...",Neutral,1,Community_Discussion,1
TXT_08660,Jarred Cosart talks about pitching in AFL\u2019s Rising Stars Game...and coming to Houston on Friday,Jarred Cosart talks about pitching in AFL’s Rising Stars Game...and coming to Houston on Friday,Neutral,1,Community_Discussion,1
TXT_08661,"""Watching \""""""""Valentine\u2019s Day\"""""""" for the 3rd time in a row...haha""","""Watching \""""""""Valentine’s Day\"""""""" for the 3rd time in a row...haha""",Neutral,1,Community_Discussion,1
TXT_08663,"""Dad gets back from Philly tomorrow which means Big Brother will be on every night, so might have a bet to make it interesting, who's fav?""","""Dad gets back from Philly tomorrow which means Big Brother will be on every night, so might have a bet to make it interesting, who's fav?""",Neutral,1,Community_Discussion,1
TXT_08665,This weekend Fri-Sun the legendary @user returns to the Houston Improv and Sunday's show is for all ages 13+!,This weekend Fri-Sun the legendary @user returns to the Houston Improv and Sunday's show is for all ages 13+!,Neutral,1,Community_Discussion,1
TXT_08666,May the best of your today be the worse off your tomorrow - Jay-Z,May the best of your today be the worse off your tomorrow - Jay-Z,Positive,2,Community_Discussion,1
TXT_08667,"For those wondering about the Amiibo giveaway, it was awarded but not yet claimed. New draw tomorrow if google+ user doesn't claim.","For those wondering about the Amiibo giveaway, it was awarded but not yet claimed. New draw tomorrow if google+ user doesn't claim.",Neutral,1,Community_Discussion,1
TXT_08668,Randy Orton may want to change around his #WWE schedule:,Randy Orton may want to change around his #WWE schedule:,Neutral,1,Community_Discussion,1
TXT_08669,@user @user -__- shid i may not be able 2 take screenshots of it but everybody @user me. Peyton Siva kik'd me this morn #NoLie,@user @user -__- shid i may not be able 2 take screenshots of it but everybody @user me. Peyton Siva kik'd me this morn #NoLie,Negative,0,Technical_Issues,3
TXT_08671,"""Peyton Manning ......... NOOOOOOOOOOOOOOOOOOOO!!! If Curtis Painter is starting on Sunday, I am going to lose my shit.""","""Peyton Manning ......... NOOOOOOOOOOOOOOOOOOOO!!! If Curtis Painter is starting on Sunday, I am going to lose my shit.""",Negative,0,Community_Discussion,1
TXT_08673,"""Went and saw Paper Towns, got Baskin Robins, sat in the car and talked about life for 4 hours, got home at 3 AM. I'm gonna miss Shannon.""","""Went and saw Paper Towns, got Baskin Robins, sat in the car and talked about life for 4 hours, got home at 3 AM. I'm gonna miss Shannon.""",Positive,2,Community_Discussion,1
TXT_08674,And to think I wrote this Dustin Johnson Tweet after the second round of the British Open,And to think I wrote this Dustin Johnson Tweet after the second round of the British Open,Neutral,1,Community_Discussion,1
TXT_08675,"""And in Sunday Night Football, the Denver Broncos defeated the New Orleans Saints, 34 to 14.""","""And in Sunday Night Football, the Denver Broncos defeated the New Orleans Saints, 34 to 14.""",Neutral,1,Community_Discussion,1
TXT_08676,"""Goodbye CBS All Access... I have you until the 30th, more than enough time for Big Brother to complete. Thanks for the live feeds.""","""Goodbye CBS All Access... I have you until the 30th, more than enough time for Big Brother to complete. Thanks for the live feeds.""",Positive,2,Community_Discussion,1
TXT_08677,Who's going to Zac Brown Band this Sunday??,Who's going to Zac Brown Band this Sunday??,Neutral,1,Account_Security,0
TXT_08678,Dana White &amp; Joe Silva are scum bag atheists and Ronda Rousey is endorsing Bernie Sanders. Don't give them your money. Stream the UFC on Sat,Dana White & Joe Silva are scum bag atheists and Ronda Rousey is endorsing Bernie Sanders. Don't give them your money. Stream the UFC on Sat,Negative,0,Community_Discussion,1
TXT_08679,Wayne is on his 4th single w/ Carter IV already & still no album drop.. Sounds to me like he's searching for hits but hasn't found one yet,Wayne is on his 4th single w/ Carter IV already & still no album drop.. Sounds to me like he's searching for hits but hasn't found one yet,Negative,0,Community_Discussion,1
TXT_08680,Henryville residents still waiting for help from the March tornados....more @ 6:30 on 90.1FM.,Henryville residents still waiting for help from the March tornados....more @ 6:30 on 90.1FM.,Neutral,1,Community_Discussion,1
TXT_08681,Missed @user at Soundset due to tornado. Now they are going to in DSM tomorrow. Do i want to put up with crowds and spend $45 more?,Missed @user at Soundset due to tornado. Now they are going to in DSM tomorrow. Do i want to put up with crowds and spend $45 more?,Negative,0,Community_Discussion,1
TXT_08682,"@user bro \""""""""This nigga said Zimmerman was charge with a 2nd degree murder. Who he kill the 1st time?\"""""""" Lol""","@user bro \""""""""This nigga said Zimmerman was charge with a 2nd degree murder. Who he kill the 1st time?\"""""""" Lol""",Negative,0,Community_Discussion,1
TXT_08683,@user really liked Tobacco Rd. I\u2019ll have to run through the whole album tomorrow before the WBB game.,@user really liked Tobacco Rd. I’ll have to run through the whole album tomorrow before the WBB game.,Positive,2,Community_Discussion,1
TXT_08684,#Bundesliga FT Bayern Munich 1-2 Bayer Leverkusen. Bayern Munich drop points in the Bundesliga for the 1st time this season!,#Bundesliga FT Bayern Munich 1-2 Bayer Leverkusen. Bayern Munich drop points in the Bundesliga for the 1st time this season!,Neutral,1,Community_Discussion,1
TXT_08686,@user you won! Conor McGregor knocks out Chad Mendes in 2nd round for interim title,@user you won! Conor McGregor knocks out Chad Mendes in 2nd round for interim title,Positive,2,Community_Discussion,1
TXT_08687,"""Ice Cube and Kevin Hart are back in the first trailer for Ride Along 2, due Jan 22nd","""Ice Cube and Kevin Hart are back in the first trailer for Ride Along 2, due Jan 22nd",Neutral,1,Community_Discussion,1
TXT_08689,now I'm going to sleep in Italy and already night so I go to bed and tomorrow morning I want to see Justin is following you @user,now I'm going to sleep in Italy and already night so I go to bed and tomorrow morning I want to see Justin is following you @user,Positive,2,Community_Discussion,1
TXT_08691,"""Just saw @user on the big brother best bits advert for next Saturday, just Ash's face is the best bit of big brother""","""Just saw @user on the big brother best bits advert for next Saturday, just Ash's face is the best bit of big brother""",Positive,2,Community_Discussion,1
TXT_08693,"@user got Amazon last Thursday, got IOS last night but the update isn't showing in Google play store yet...","@user got Amazon last Thursday, got IOS last night but the update isn't showing in Google play store yet...",Neutral,1,Technical_Issues,3
TXT_08695,"This Amazon Prime Day thing is just like Black Friday, if you ignore the part where Amazon didn't put anything you want to buy on sale.","This Amazon Prime Day thing is just like Black Friday, if you ignore the part where Amazon didn't put anything you want to buy on sale.",Negative,0,Community_Discussion,1
TXT_08696,"""In 4th Form our English teacher made us study Kane and Abel by Jeffrey Archer. Scarred for life. From the shitty writing, not the sex scenes""","""In 4th Form our English teacher made us study Kane and Abel by Jeffrey Archer. Scarred for life. From the shitty writing, not the sex scenes""",Negative,0,Community_Discussion,1
TXT_08697,Saddest part is Christians give me the hardest time about it. Jews and Muslims? They know the score. 2nd Verse IS The First. Touch butts.,Saddest part is Christians give me the hardest time about it. Jews and Muslims? They know the score. 2nd Verse IS The First. Touch butts.,Negative,0,Community_Discussion,1
TXT_08698,"""'IS 'blows up' major Palmyra temple' (via Islam may be peace, it's not culture.""","""'IS 'blows up' major Palmyra temple' (via Islam may be peace, it's not culture.""",Negative,0,Community_Discussion,1
TXT_08700,"WASHINGTON --&amp;nbsp;Sen. Bernie Sanders (I-Vt.) on Thursday offered a striking rebuttal to criticisms of his anti-war views, saying that he","WASHINGTON -- Sen. Bernie Sanders (I-Vt.) on Thursday offered a striking rebuttal to criticisms of his anti-war views, saying that he",Positive,2,Community_Discussion,1
TXT_08701,National hot dog day is July 23rd! Make sure you make plans to get some dogs! We will have them ready for you! :-),National hot dog day is July 23rd! Make sure you make plans to get some dogs! We will have them ready for you! :-),Positive,2,Community_Discussion,1
TXT_08703,@user @user and for the CL he scored tap-ins after Messi and Suarez had already finished the ties in the 1st legs + the final,@user @user and for the CL he scored tap-ins after Messi and Suarez had already finished the ties in the 1st legs + the final,Neutral,1,Community_Discussion,1
TXT_08704,Janet Jackson's smooth new song will make you feel 'Unbreakable' via @user,Janet Jackson's smooth new song will make you feel 'Unbreakable' via @user,Positive,2,Community_Discussion,1
TXT_08706,Murray's in major crisis here - 5 - 1 down in the 2nd set after losing the 1st! scenes!!,Murray's in major crisis here - 5 - 1 down in the 2nd set after losing the 1st! scenes!!,Negative,0,Technical_Issues,3
TXT_08707,"""Better value phone that Moto G 3rd generation? But Android only, people. I see you, you iTits.""","""Better value phone that Moto G 3rd generation? But Android only, people. I see you, you iTits.""",Neutral,1,Community_Discussion,1
TXT_08708,Pancakes for a dollar tomorrow at Ihop... you're welcome,Pancakes for a dollar tomorrow at Ihop... you're welcome,Positive,2,Community_Discussion,1
TXT_08710,Remember to join the Springboks at 3pm tomorrow at Orlando Stadium to watch their open training session as they...,Remember to join the Springboks at 3pm tomorrow at Orlando Stadium to watch their open training session as they...,Neutral,1,Community_Discussion,1
TXT_08711,LAST CHANCE!!! I have 2 Eric Church tickets for tomorrow night at the State Fair. PLEASE text or message me if interested!,LAST CHANCE!!! I have 2 Eric Church tickets for tomorrow night at the State Fair. PLEASE text or message me if interested!,Positive,2,Community_Discussion,1
TXT_08712,Project X on a monday night? Fuck it,Project X on a monday night? Fuck it,Negative,0,Community_Discussion,1
TXT_08714,I think I may have finally figured it all out and understand the big picture Currently in a state of nirvana and I've never felt more ______,I think I may have finally figured it all out and understand the big picture Currently in a state of nirvana and I've never felt more ______,Positive,2,Community_Discussion,1
TXT_08717,Only 2 non-Chase drivers in the top 10 -- Kyle Busch in 4th and Mark Martin in 8th.#NASCAR,Only 2 non-Chase drivers in the top 10 -- Kyle Busch in 4th and Mark Martin in 8th.#NASCAR,Neutral,1,Community_Discussion,1
TXT_08720,Going to see Rise of the Planet of the Apes tonight...oh yeah.,Going to see Rise of the Planet of the Apes tonight...oh yeah.,Positive,2,Community_Discussion,1
TXT_08721,Anyone want to come to art park tomorrow after school with A few others ? If you do tweet me :)x,Anyone want to come to art park tomorrow after school with A few others ? If you do tweet me :)x,Positive,2,Community_Discussion,1
TXT_08722,*counts down the days until October 6th and blesses Amazon Prime shipping* @user,*counts down the days until October 6th and blesses Amazon Prime shipping* @user,Positive,2,Technical_Issues,3
TXT_08724,@user 'Ruben the 2nd' or 'Percy Porker' for Moo's Minecraft pet house pig?  :-D,@user 'Ruben the 2nd' or 'Percy Porker' for Moo's Minecraft pet house pig? :-D,Positive,2,Community_Discussion,1
TXT_08725,"""Market meltdown on the SPX is likely a 3rd wave, nice try to stop the crash, but they cant stop it now (well dont look like it)""","""Market meltdown on the SPX is likely a 3rd wave, nice try to stop the crash, but they cant stop it now (well dont look like it)""",Negative,0,Technical_Issues,3
TXT_08726,"@user hey thank you so much for your help Moto G (3rd Generation) Delivery expected by Fri, 21st Aug'15 Your item has been confirmed""","@user hey thank you so much for your help Moto G (3rd Generation) Delivery expected by Fri, 21st Aug'15 Your item has been confirmed""",Positive,2,Community_Discussion,1
TXT_08728,Miss America is coming to Buffalo on October 30th at the Theodore Roosevelt Museum and Historical Site from...,Miss America is coming to Buffalo on October 30th at the Theodore Roosevelt Museum and Historical Site from...,Neutral,1,Community_Discussion,1
TXT_08731,"@user George Harrison composed """"Here Comes the Sun"""" at Eric Clapton's house in Surrey.""","@user George Harrison composed """"Here Comes the Sun"""" at Eric Clapton's house in Surrey.""",Neutral,1,Community_Discussion,1
TXT_08732,David Price going tomorrow for a franchise win record? Sounds good.,David Price going tomorrow for a franchise win record? Sounds good.,Positive,2,Community_Discussion,1
TXT_08733,"""Don't miss How to Bake a Man with @user Google Hangout Saturday, October 18th, 3:30 pm PST. @user","""Don't miss How to Bake a Man with @user Google Hangout Saturday, October 18th, 3:30 pm PST. @user",Positive,2,Community_Discussion,1
TXT_08734,Jenson Button may be worrying about keeping his number one place in the McLaren team -,Jenson Button may be worrying about keeping his number one place in the McLaren team -,Negative,0,Feature_Feedback,2
TXT_08737,Michael Babatunde: Super Eagles midfielder expecting 1st child with wife,Michael Babatunde: Super Eagles midfielder expecting 1st child with wife,Neutral,1,Community_Discussion,1
TXT_08738,"""I googled \""""coffee & its immediate response\u002c mechanisms\"""" the first page that appeared \""""September 11 attacks\u002c Wiki\"""".. I dont see the link here""","""I googled \""""coffee & its immediate response, mechanisms\"""" the first page that appeared \""""September 11 attacks, Wiki\"""".. I dont see the link here""",Negative,0,Technical_Issues,3
TXT_08740,"""Real Madrid first bid for DDG, was on monday shows dy neva want him seriously and dy sign some players and leave DDG late @user","""Real Madrid first bid for DDG, was on monday shows dy neva want him seriously and dy sign some players and leave DDG late @user",Neutral,1,Community_Discussion,1
TXT_08741,"@user Clinton, Panetta, Petraeus we will not #StandDown on Nov 6 or Nov 7 or Nov 8th. Do the right thing now. #WeWillNotLetThisGo""","@user Clinton, Panetta, Petraeus we will not #StandDown on Nov 6 or Nov 7 or Nov 8th. Do the right thing now. #WeWillNotLetThisGo""",Negative,0,Technical_Issues,3
TXT_08743,@user no JK.. Wait when are you available???!!! Rafa is pwede on Friday and you said Friday greenbelt.. Am I roight? =)),@user no JK.. Wait when are you available???!!! Rafa is pwede on Friday and you said Friday greenbelt.. Am I roight? =)),Positive,2,Community_Discussion,1
